ncomps	x	y	amplitude	err amplitude	shift	err shift	width	err width	rms	residual	chi2	dof	redchi2	aic
2.0	1.0	2.0	0.19197981970771144	0.017439998650282056	34.987417067503735	0.1214697424797427	0.9561265334431588	0.13397674772799298	0.03886451956679228	0.06555971563438118	414.27053848388414	137.0	3.0238725436779865	431.34516534955577
1.0	1.0	3.0	0.794136761709122	0.026631716766285528	37.394439210245686	0.02245292746608635	0.5798567356025699	0.0224531046458177	0.039033378700299846	0.0763133665655152	637.8909529527159	140.0	4.5563639496622566	646.1808080251798
1.0	1.0	4.0	0.7871068482683349	0.021344139838980453	37.37446152265037	0.018724198420939066	0.5979859546940995	0.01872421284347861	0.042163419235819906	0.06474884463426843	362.15037461900204	140.0	2.586788390135729	370.4402296914658
1.0	1.0	5.0	0.7034818648409815	0.020172534659486315	37.32436008628272	0.021106940601366943	0.637429495012277	0.021106819007046168	0.056422096326226634	0.06463547586182315	192.5657891282504	140.0	1.3754699223446458	200.85564420071418
1.0	2.0	0.0	0.4016623074032676	0.018752265465055915	37.28776718843608	0.030436712635576534	0.564554040087013	0.030436360933277725	0.05118188605164763	0.05493741640340622	179.10768880832057	140.0	1.279340634345147	187.39754388078435
1.0	2.0	1.0	0.5742900979898976	0.016605146531496983	37.29039878244608	0.019674592614547598	0.5892949382234409	0.019674648872327345	0.03876078087098961	0.0478822830617653	255.58868584647544	140.0	1.8256334703319674	263.87854091893917
1.0	2.0	2.0	0.7528158197355731	0.016992198870958045	37.33727109319784	0.015100113272846941	0.5793487901132357	0.015100057010859936	0.03703140412185686	0.04877461539248704	288.2830892851307	140.0	2.0591649234652194	296.57294435759445
1.0	2.0	3.0	0.7977831377710388	0.01549269756497152	37.38694614775577	0.012902045552806891	0.5753710309167885	0.012902050045775505	0.036963562190491614	0.046135848491933695	238.87321962827502	140.0	1.7062372830591073	247.1630747007388
1.0	2.0	4.0	0.7012185968601901	0.014535570795386313	37.39070699236057	0.014495326416100449	0.6055735963469904	0.014495257047515541	0.04267578427729851	0.04552849161850996	166.03148534786095	140.0	1.1859391810561497	174.32134042032473
1.0	2.0	5.0	0.5773644990167467	0.017110490330065835	37.34639251897074	0.0222248295073303	0.6493831927106513	0.022224395615811132	0.05484275473369388	0.055929840834494614	149.39573026775125	140.0	1.067112359055366	157.685585340215
1.0	3.0	0.0	0.49492160880856884	0.016003264964226334	37.29023886051832	0.017896506795958365	0.47937588631468997	0.0178968780057585	0.04594063611286622	0.04465075462360244	137.46116386514768	140.0	0.9818654561796263	145.75101893761146
1.0	3.0	1.0	0.6666018038287421	0.011677065090874808	37.29680332918083	0.01065655243174759	0.526797179286115	0.010656396834623057	0.03694065526872012	0.03390553564263609	124.4055542172099	140.0	0.8886111015514992	132.69540928967368
