ncomps	x	y	amplitude	err amplitude	velocity	err velcoity	FWHM	err FWHM	rms	residual	chi2	dof	redchi2	aic
1.0	5.0	0.0	0.46538281908041756	0.006435501757454159	37.55756717746765	0.010557967094568082	0.6612099301478441	0.010557967090357785	0.02150031132320309	0.02188739241746638	176.2004130903776	140.0	1.2585743792169828	184.49026816284135
1.0	5.0	20.0	0.4653828020119155	0.00643549928994104	37.55756717182901	0.010557975195375609	0.6612099785213739	0.010557975114935428	0.02150031132320309	0.02188739363953204	176.20041309035466	140.0	1.258574379216819	184.49026816281847
