ncomps	x	y	amplitude	err amplitude	velocity	err velcoity	FWHM	err FWHM	rms	residual	chi2	dof	redchi2	aic
2.0	5.0	0.0	0.05442483264658222	0.006360136557686112	35.09026456473675	0.13235665755916015	0.8341772016367159	0.14566809557162427	0.023116119061428395	0.024519528602482497	165.94046898734084	137.0	1.2112442991776704	183.0150958530125
2.0	5.0	0.0	0.5676152279920595	0.007628683428408697	37.39477323914443	0.01045472419068232	0.551955238055424	0.01045928205839746	0.023116119061428395	0.024519528602482497	165.94046898734084	137.0	1.2112442991776704	183.0150958530125
2.0	5.0	10.0	0.03722084292692091	0.007884812206388755	34.74474316171262	0.1079769702685729	0.441053331211781	0.10831020321591622	0.02150031132320309	0.020766033999934333	142.75007097738973	137.0	1.0419713210028447	159.82469784306141
2.0	5.0	10.0	0.46584147402640114	0.006450752074331417	37.55804016718528	0.010545329385051944	0.659752226825413	0.01059232651133083	0.02150031132320309	0.020766033999934333	142.75007097738973	137.0	1.0419713210028447	159.82469784306141
1.0	5.0	20.0	0.43076239598776206	0.00731609157422504	37.82280522988418	0.013447902624102955	0.6857162440695589	0.01344790256606024	0.024891093151746774	0.026408436241586085	166.75594775371403	140.0	1.1911139125265287	175.04580282617783
